Link/DOI,Publication Date,Gates_funded,Title,Authors,Author_corr,Affiliations,Abstract
https://doi.org/10.1101/2024.09.30.24314595,2024-09-30,False,Pretrained Patient Trajectories for Adverse Drug Event Prediction Using Common Data Model-based Electronic Health Records,"['Junmo Kim', 'Joo Seong Kim', 'Ji-Hyang Lee', 'Min-Gyu Kim', 'Taehyun Kim', 'Chaeeun Cho', 'Rae Woong Park', 'Kwangsoo Kim']",Kwangsoo Kim (kksoo716@gmail.com),"['1 Seoul National University;', '2 Dongguk University Ilsan Hospital;', '3 Seoul National University Hospital;', '4 Ajou University School of Medicine;', '5 Hanyang University;', '6 Korea University College of Medicine;', '7 Ajou University Graduate School of Medicine']","Pretraining electronic health record (EHR) data through language models by treating patient trajectories as natural language sentences has improved various medical tasks. However, EHR pretraining models have never been utilized in adverse drug event (ADE) prediction. Here, we propose a novel pretraining scheme for common data model (CDM) based EHR data, named CDM-BERT. We utilized diagnosis, prescription, measurement, and procedure domains from observational medical outcomes partnership (OMOP)-CDM. We newly adopted domain embedding (DE) to simplify pretraining procedure and to improve comprehension of medical context. ADE prediction was selected as a finetuning task. For drug groups, we included nonsteroidal anti-inflammatory drugs (NSAID), anticoagulants (AC), glucocorticoids (GC), and chemotherapy (Chemo). For corresponding adverse events, we selected peptic ulcer (PU), intracranial hemorrhage (ICH), osteoporosis (OP), and neutropenic fever (NF), respectively. CDM-BERT was validated by internal and external datasets with 510,879 and 419,505 adult inpatients. CDM-BERT outperformed all the other baselines in all cohorts, demonstrating the effectiveness of DE (area under the receiver operating characteristic curve (AUROC) of 0.977, 0.908, 0.980, 0.989 for NSAID-PU, AC-ICH, GC-OP, Chemo-NF cohorts in internal validation, and 0.967, 0.960, 0.972, 0.959 in external validation, respectively). We also identified important features for each cohort, and several prior studies and clinical knowledge suggested the results. CDM-BERT has demonstrated its potential as a foundation model through its prediction performance, interpretability, and compatibility."
https://doi.org/10.1101/2024.09.30.24314616,2024-09-30,False,"I answer to clinical scenarios as a real doctor because I ""Think"": ""ChatGPTo1"" new reasoning ability.","['Gianluca Mondillo', 'Simone Colosimo', 'Alessandra Perrotta', 'VIttoria Frattolillo', 'Mariapia Masino', 'Pierluigi Marzuillo']",Pierluigi Marzuillo (pierluigi.marzuillo@unicampania.it),"['Department of Woman, Child and of General and Specialized Surgery, AOU University of Campania ""Luigi Vanvitelli"", Naples, Italy']","The adoption of the ChatGPT o1 model represents a significant advancement in the management of clinical cases due to the introduction of a new structured reasoning capability, the ""chain-of-thought reasoning"" (CoT). In this study, 350 general medicine clinical cases were tested using ChatGPT o1 and ChatGPT o1 mini, and their performance was compared with ChatGPT 4o and ChatGPT 4o mini to evaluate diagnostic accuracy. The results showed that ChatGPT o1 achieved a correct answer rate of 93.4%, outperforming both ChatGPT 4o (82.2%) and the mini versions (ChatGPT o1 mini: 70.2% and ChatGPT 4o mini: 66.2%). The CoT technique enabled the model to provide more coherent and transparent responses, reducing the occurrence of so-called ""hallucinations."" This study highlights how the ChatGPT o1 model can be a valuable tool in clinical practice, although its use requires supervision to ensure patient safety, especially in critical settings."
https://doi.org/10.1101/2024.09.30.24314606,2024-09-30,False,"Machine learning framework for predicting the presence of high-risk clonal haematopoiesis using complete blood count data: a population-based study of 431,531 UK Biobank participants","['William G Dunn', 'Isabella Withnell', 'Muxin Gu', 'Pedro Quiros', 'Sruthi Cheloor Kovilakam', 'Ludovica Marando', 'Sean Wen', 'Margarete Fabre', 'Irina Mohorianu', 'Dragana Vuckovic', 'George S Vassiliou']",George S Vassiliou (gsv20@cam.ac.uk),"['1 University of Cambridge;', '2 University College London;', '3 Universidad de Oviedo;', '4 Mayo Clinic;', '5 AstraZeneca;', '6 Imperial College London']","Background Clonal haematopoiesis (CH), the disproportionate expansion of a haematopoietic stem cell and its progeny, driven by somatic DNA mutations, is a common age-related phenomenon that engenders an increased risk of developing myeloid neoplasms (MN). At present, CH is identified by targeted sequencing of peripheral blood DNA, which is impractical to apply at population scale. The complete blood count (CBC) is an inexpensive, widely used clinical test. Here, we explore whether machine learning (ML) approaches applied to CBC data could predict individuals likely to harbour CH and prioritise them for DNA sequencing. Methods The UK Biobank was filtered to identify 431,531 participants with paired CBC and whole exome sequencing (WES). Somatic mutations were previously identified from blood WES using Mutect2 to classify individuals with CH driver mutations. Using 18 CBC indices/features and basic demographics (age and sex), we trained a range of tree-based ML classifiers to infer as binary output, the presence/ absence of CH. Findings Using Random Forest (RF) classifiers, we predicted the presence/absence of CH driven by mutations in one of five genes known to confer a high-risk of incident MN (JAK2, CALR, SF3B1, SRSF2 and U2AF1). We subsequently developed a unified, optimised RF classifier for high-risk CH driven by any of these genes and assessed its performance (median AUC 0.85). However, the low prevalence of high-risk CH implies that our model cannot be generalised to population scale without compromising its sensitivity (20.1% using stringent cutoff probability score). Interpretation We showcase a proof-of-concept that the presence of high-risk CH can be inferred from CBC perturbations using RF classifiers. The future integration of raw blood cell analyser data can help improve the performance of our model and facilitate its application at scale."
https://doi.org/10.1101/2024.09.30.24314272,2024-09-30,False,Risk of cardiovascular disease in patients with classical Hodgkin lymphoma: a Danish nationwide register-based cohort study,"['Sissel Johanne Godtfredsen', 'Harman Yonis', 'Joachim Baech', 'Nour R. Al-Hussainy', 'Signe J. Riddersholm', 'Lars Koeber', 'Morten Schou', 'Jacob H Christensen', 'Martin Hutchings', 'Rasmus Bo Dahl-Sorensen', 'Peter Kamper', 'Caroline Dietrich', 'Mikkel Porsborg Andersen', 'Christian Torp-Pedersen', 'Peter Sogaard', 'Tarec C. El-Galaly', 'Kristian Hay Kragholm']",Sissel Johanne Godtfredsen (sisselgodtfredsen@gmail.com),"['1 Department of Cardiology, Aalborg University Hospital, Aalborg, Denmark;', '2 Department of Cardiology, Nordsjaellands Hospital, Hilleroed, Denmark;', '3 Department of Hematology, Clinical Cancer Research Center, Aalborg University Hospital, Aalborg, Denmark;', '4 Department of Cardiology, Copenhagen University Hospital, Rigshospitalet, Copenhagen, Denmark;', '5 Department of Cardiology, Copenhagen University Hospital, Herlev and Gentofte Hospital, Hellerup, Denmark;', '6 Department of Hematology, Odense University Hospital, Odense, Denmark;', '7 Department of Hematology, Copenhagen University Hospital, Rigshospitalet, Copenhagen, Denmark;', '8 Department of Hematology, Zealand University Hospital, Roskilde, Denmark;', '9 Department of Hematology, Aarhus University Hospital, Aarhus, Denmark;', '10 Department of Medicine Solna, Clinical Epidemiology Division, Karolinska Institutet, Stockholm, Sweden']","The risk of cardiovascular disease (CVD) in patients with classical Hodgkin lymphoma (cHL) undergoing contemporary treatment is unclear. Methods: All patients with cHL [&ge;]18 years at diagnosis treated with doxorubicin-containing chemotherapy between 2000-2022 were matched with comparators in a 1:5 ratio on birth year, sex, and Charlson Comorbidity Index at time of matching (score of 0 or [&ge;]1). The cause-specific cumulative incidence of a composite of CVDs and corresponding 95% confidence intervals (CIs) were computed with death and lymphoma relapse as competing events using the Aahlen-Johansen estimator. Results: A total of 1,905 patients and 9,525 comparators with a median follow-up of 10 years (interquartile range, [IQR]: 5.9-17.4). Median age was 39 years (IQR: 27-56), median cumulative doxorubicin dose was 250 mg/m2 (IQR: 200-300). The CVD cumulative incidences were 4.7% (95% CI: 3.6-5.7) for patients vs. 2.6% (95% CI: 2.3-2.9) for comparators at 5 years, 8.9% (95% CI: 7.2-10.5) vs. 5.5% (95% CI: 4.9-6.0) at 10 years, and 17.0% (95% CI: 14.1-19.9) vs. 8.2% (95% CI: 7.4-9.0) at 15 years. Conclusions: CVD remains a substantial effect after contemporary treatment for cHL, suggesting that awareness of symptoms and a low threshold for referral to diagnostic examination are still important measures during survivorship."
https://doi.org/10.1101/2024.09.30.24314599,2024-09-30,False,"Acceptability and implementation considerations of the patient-collected rectal swab for sexually transmitted infections testing among men who have sex with men and transgender women in Kigali, Rwanda","['Jean Olivier Twahirwa Rwema', 'Nneoma E Okonkwo', 'Matthew Hamill', 'Carrie E Lyons', 'Neia Prata Menezes', 'Jean Damascene Makuza', 'Julien Nyombayire', 'Gallican  N Rwibasira', 'Aflodis Kagaba', 'Patrick S Sullivan', 'Susan Allen', 'Etienne Karita', 'Stefan Baral']",Jean Olivier Twahirwa Rwema (twaholiver@gmail.com),"['1 Johns Hopkins University Bloomberg School of Public Health;', '2 Johns Hopkins University School of Medicine;', '3 University of British Columbia, School of Population and Public Health;', '4 Projet San Francisco, Kigali, Rwanda;', '5 Rwanda Biomedical Center;', '6 Health Development Initiative, Kigali, Rwanda;', '7 Emory University']","Background Rectal sexually transmitted infections (STI) are prevalent among men who have sex with men (MSM) and transgender women (TGW). Self-collection of rectal specimens is widely used globally, but limited data exist on its implementation in Africa. We report experiences of MSM/TGW self-collecting rectal STI specimens in Kigali. Methods From March to August 2018, 738 MSM/TGW were recruited in a cross-sectional study using respondent-driven sampling in Kigali. We tested for Neisseria gonorrhea and Chlamydia trachomatis using the Cepheid GeneXpert CT/NG platform on self-collected rectal swabs. Likert scales assessed self-collection difficulty and comfort. Ordered logistic regression analyses were performed to characterize factors associated with self-collection difficulty. Results Overall, 14%(106) identified as TGW. In total, 78%(577) found rectal swab self-collection easy/very easy, while 15%(108) found it difficult/very difficult. Most, 92%(679), were comfortable/very comfortable with the test, and 98%(730) said they would repeat the test in the future. In multivariable RDS-adjusted analyses, discomfort with the swab was positively associated with difficulty in self-collection (adjusted cumulative odds ratios ((aCOR): 7.9(95%CI: 4.9-12.8)) and having a prevalent rectal STI (aCOR: 4.19, 95%CI: 2.02-8.72) was significantly associated with difficulty. Furthermore, 10%(75) of rectal swabs returned indeterminate results (65 invalid results and 10 errors). Conclusion Most MSM/TGW found self-collection of rectal swabs easy, comfortable, and collected valid samples. Self-collection of rectal swabs could be used alongside clinic- and community-based STI testing to improve diagnosis and treatment in Rwanda. However, measures to optimize sample collection and processing are needed to reduce the cost and clinical implications of indeterminate results"
https://doi.org/10.1101/2024.09.30.24314609,2024-09-30,False,Altered association of plasmatic oxytocin with affective stress responses in alcohol use disorder,"['Annalina V Mayer', 'Yana Schwarze', 'Janine Stierand', 'Johanna Voges', 'Alexander Schröder', 'Janina von der Gablentz', 'Klaus Junghanns', 'Oliver Voß', 'Sören Krach', 'Frieder M Paulus', 'Lena Rademacher']",Annalina V Mayer (annalina.mayer@gmail.com),"['1 University of Lübeck;', '2 Charité - Universitätsmedizin Berlin;', '3 AMEOS Clinic Lübeck']","Oxytocin has been proposed to play a role in the development and maintenance of alcohol use disorder (AUD) through its interactions with stress pathways. Empirical evidence that indicates altered associations between endogenous oxytocin and stress reactivity in AUD is currently lacking. In this study, we investigated baseline plasmatic oxytocin concentrations of early-abstinent patients with AUD (N = 40) and matched healthy control participants (N = 37), who completed the Trier Social Stress Test (TSST) as well as a control task on two separate visits. We measured salivary cortisol and pulse rate as indicators of a physiological stress response, and anxiety ratings as an indicator of an affective stress response at multiple time points. Baseline oxytocin levels did not significantly differ between the groups. However, our results suggest an altered association of oxytocin and affective stress responses in participants with AUD: while participants with AUD showed a positive relationship between plasmatic oxytocin levels and stress-induced anxiety increase, the opposite relationship was found in control participants. We did not find evidence for an association of oxytocin with physiological stress responses. Assuming that affective stress responses mediate addiction-related behaviors like craving and relapse, our findings suggest that administering exogenous oxytocin might not be beneficial in treating AUD, at least during the early stages of abstinence."
https://doi.org/10.1101/2024.09.30.24314434,2024-10-01,False,Bridging Cultures to Defeat COVID-19: An Innovative Virtual Exchange Program in Global Medical Education,"['Christina D Campagna', 'Madison P Searles', 'Joanna L Suser', 'Ruwida M K Omar', 'Hanan Bugaigis', 'Khadiga Muftah Hilal Mansur', 'Abdelqader Imragaa', 'Nihar Ranjan Dash', 'Basema W Saddik', 'Hani Shennib', 'Lawrence S Chin', 'Seth W Perry']",Seth W Perry (perryse@upstate.edu),"['1 SUNY Upstate Medical University;', '2 University of Benghazi;', '3 University of Sharjah;', '4 National Council on US Libya Relations']","The problem and opportunity: There is a critical and growing need to train globally focused, culturally fluent clinicians and scientists who can collaboratively defeat current and future public health threats across international boundaries. In parallel, academic conferences bring together thousands of diverse international healthcare professionals every year, yet their potential to provide the crucial professional development training necessary to advance internationalized medicine is often underutilized. The solution: We developed and now first report an innovative healthcare education program that used an academic conference as the framework around which to build a structured, non-incidental virtual exchange (VE) for training globally and culturally proficient healthcare professionals. Herein we further describe the program's design and content, successes and challenges, and lessons learned. Program Overview: Using a smartphone based social-networking and conference management app with available translation capabilities, pre- and post-graduate trainees prepared and participated in poster presentations, seminars, and workshops to learn current research and best-practices in COVID-19 medicine, while engaging with their international peers in networking and professional-development exercises. The 2-week intensive program included daily synchronous interactive seminars on various topics in COVID-19 medicine, international team-based asynchronous activities such as preparing, presenting, and constructively critiquing research posters at virtual poster sessions, and expert-led wellness and cultural-competence workshops. Participants received initial training in the norms of intercultural communication, syllabus content and expectations, incentives, icebreaker activities, and program technology. They learned then-current COVID-19 medical research, therapies, and best practices, as well as professional ""soft skills"" including leadership, team building, scientific/clinical presentation, verbal/written communication skills, and intercultural competence. The program vastly expanded participants' international professional networks to enhance their mentorship and career development opportunities. Conclusions: Participants reported receiving substantial benefits from the program, with many reporting immediate translation of lessons learned toward improving healthcare education or practice in their home communities."
https://doi.org/10.1101/2024.09.30.24314623,2024-10-01,False,Impaired speaking-induced suppression in schizophrenia predicts auditory verbal hallucinations,"['Songyuan Tan', 'Yingxin Jia', 'Namasvi Jariwala', 'Alvincé Pongos', 'Kurtis Brent', 'John Houde', 'Srikantan Nagarajan', 'Karuna Subramaniam']",Karuna Subramaniam (karuna.subramaniam@ucsf.edu),"['1 University of Wisconsin-Madison;', '2 University of California San Francisco;', '3 Palo Alto University']","A successful efference copy self-prediction suppresses auditory signals in the primary auditory cortex (A1) is necessary for speakers to successfully compare auditory feedback during speech production with auditory feedback during passive listening, this is called speaker-induced suppression (SIS). The top-rank positive symptom in schizophrenic (SZ) patients, auditory verbal hallucination, for instance, is hypothesized to relate to failure to distinguish the internal voice and external sounds, and this deficit is thought to be associated with impaired self-prediction in comparing external and self-generated contents. In this magnetoencephalographic imaging (MEGI) study, we compared SIS M100 in the primary auditory cortex (A1) between the healthy controls (HC; N = 30) and SZ patients (N = 22). The SZ patients displayed reduced SIS and M100 in the A1, and this impairment is negatively correlated with auditory hallucinations. These outcomes suggest that the SZ patients' hallucinatory symptoms are caused by misattribution between the external and self-generated stimuli. We proposed that the weakened self-agency and neural oscillations may lead to this misattribution."
https://doi.org/10.1101/2024.09.30.24314619,2024-10-01,False,Reversible and Noninvasive Modulation of a Historical Surgical Target for Depression with Low Intensity Focused Ultrasound,"['Aki Tsuchiyagaito', 'Rayus Kuplicki', 'Masaya Misaki', 'Landon S Edwards', 'Joan A Camprodon', 'Kate D Fitzgerald', 'Sahib S Khalsa', 'Noah S Philip', 'Martin P Paulus', 'Salvador M Guinjoan']",Salvador M Guinjoan (sguinjoan@laureateinstitute.org),"['1 Laureate Institute for Brain Research;', '2 Laureate Institute for Brain Reserach;', '3 Massachusetts General Hospital, Harvard University;', '4 Columbia University/New York State Psychiatric Institute;', '5 University of California Los Angeles;', '6 Center for Neurorestoration and Neurotechology, VA Providence Healthcare System']","Major depressive disorder has a point prevalence of 5% of the world population and is the main cause of disability, with up to a third of patients not responding to first-line treatments. Surgical neuromodulation is offered to only an anecdotal proportion of these patients, because while these methods are curative in some individuals, the proportion of responders rarely exceeds 50%. Recent efforts to establish reliable brain circuit-symptom relationships and thus predict response have involved mapping with multiple intracranial electrodes, but the impracticality of this approach currently prevents its application at scale. In the present study (ClinicalTrials.gov identifier NCT05697172; FDA Q220192) we begin to address this gap by leveraging low-intensity focused ultrasound (LIFU), a novel noninvasive technique, to modulate the anterior limb of the internal capsule, which is an established surgical deep white matter target for depression. We based our study on burgeoning in vitro evidence that LIFU attenuates axonal conduction by operating mechanosensitive channels in nodes of Ranvier. Compared with sham stimulus, active LIFU produced a functional disconnection of gray matter hubs reached by the sonicated axonal tracts, an increase in positive emotion, and top-down effects on the cardiovascular autonomic balance. Our results using LIFU of deep-brain white matter tracts in humans open three potential avenues to understand the mechanisms and improve the outcome of depression, namely attaining a personalized definition of brain circuit-symptom relationships, serving as a noninvasive probe for neuromodulation before irreversible procedures in a ""try before you buy"" approach, and ultimately emerging as a therapeutic intervention itself."
https://doi.org/10.1101/2024.09.30.24314637,2024-10-01,False,Non-invasive Real-time Detection of Potassium level Changes in Skeletal Muscles during Exercise by Magnetic Resonance Spectroscopy,"['Etienne Roesli', 'Hedvika Primasova', 'Marc Thiede', 'Laila-Yasmin Mani', 'Lena Gast', 'Armin Nagel', 'Bruno Vogt', 'Peter Vermathen']",Peter Vermathen (peter.vermathen@unibe.ch),"['1 Magnetic Resonance Methodology, Institute of Diagnostic and Interventional Neuroradiology, University of Bern;', '2 Inselspital, Bern University Hospital, University of Bern;', '3 Institute of Radiology, University Hospital Erlangen, Friedrich-Alexander-University Erlangen-Nuernberg (FAU);', '4 Department of Nephrology and Hypertension, Inselspital, Bern University Hospital, University of Bern']","Introduction: Potassium is essential in cellular functions, with specific importance in muscle activity and cardiovascular health. It is the main intracellular cation in the human body with 70% located in muscle. Traditional methods to measure potassium levels are invasive and lack specificity for intracellular concentrations. Recently, non-invasive in vivo investigation of K+ ion homeostasis has become feasible by using 39K Magnetic Resonance Imaging (MRI) and MR spectroscopy (MRS) at ultrahigh magnetic fields. However, studies demonstrating the sensitivity of 39K MRI or MRS to detect potassium alterations in disease or upon intervention are sparse. This study utilizes 39K MRS to non-invasively track real-time intramuscular potassium changes during exercise, providing an assessment of potassium dynamics and explores the potential for technical artifacts in the measurements. Methods: Five healthy subjects (three males, two females) were recruited to perform standardized dynamic knee extensions inside a 7T MR scanner. Potassium levels were measured using a 39K MRS protocol that included periods of rest, moderate, and heavy exercise followed by recovery. Additionally, possible measurement artifacts due to muscle movement or changes in coil position relative to the thigh were evaluated using 39K MRS and 1H MRI monitoring in separate sessions. Results: The study revealed a consistent decrease in potassium levels during both moderate and heavy exercise, with an average decrease of 5-6%. These changes were rapidly detectable and were reversed upon cessation of exercise, indicating effective in vivo monitoring capability. Possible experimental artifacts were investigated, and the results suggested not to be responsible for the detected potassium changes during exercise. The results of the non-localized 39K MRS measurements during exercise correlated well with expected physiological changes based on previous literature. Discussion: The application of 39K MRS provides a valuable non-invasive tool for studying potassium dynamics in human skeletal muscle. This technique could enhance our understanding of muscle physiology and metabolic disorders. The ability to measure these changes in real time and non-invasively highlights the potential for clinical applications, including monitoring of diseases affecting muscle and cellular metabolism."
https://doi.org/10.1101/2024.09.30.24314645,2024-10-01,False,Beta-blockers Increase Cardiovascular Mortality in Hemodialysis Patients with Orthostatic Hypotension,"['Maximo Agustin Schiavone', 'Carlos E Castellaro', 'Juan Carlos Pereira Redondo', 'Carlos Diaz', 'Gustavo Laham']",Maximo Agustin Schiavone (maximoschiavone@gmail.com),['CEMIC'],"Background: Orthostatic hypotension (OH) is prevalent among dialysis patients and is a known cardiovascular (CV) risk factor. Beta-blockers (BBs) are commonly prescribed to mitigate CV mortality in this population despite potential risks associated with OH. This study examines the impact of BBs on CV mortality among dialysis patients with OH. Methods: We conducted a prospective analysis of 134 dialysis patients from the PRECADIA program at the Centro de Educacion Medica e Investigaciones Clinicas (CEMIC) focusing on hemodynamic assessments including blood pressure changes from supine to standing positions and evaluating CV mortality over a 3-year follow-up. OH was defined by a decrease of 10 mmHg or more in diastolic blood pressure or 20 mmHg or more in systolic blood pressure upon standing. Cox regression analyses were utilized to identify independent predictors of CV mortality. Results: Of the patients, 23.1% were identified with OH. No significant differences in demographic or baseline clinical characteristics were observed between patients with and without OH, except for a higher diabetes prevalence in the OH group. OH patients treated with BBs demonstrated significantly higher CV mortality (29.6%) compared to those not receiving BBs. Independent predictors of CV mortality included age, time on dialysis, and BB use, with BBs significantly associated with increased CV mortality risk. Conclusions: Dialysis patients with OH exhibit a high CV mortality rate significantly influenced by BB usage. While BBs are recommended for managing CV risks in dialysis patients, their association with increased CV mortality in patients with OH necessitates careful consideration and management strategies."
https://doi.org/10.1101/2024.09.30.24314648,2024-10-01,False,Measuring Multi-Joint Upper Limb Proprioceptive Position Sense in Children with Unilateral Spastic Cerebral Palsy using 3D Kinematics,"['Shivakeshavan Ratnadurai Giridharan', 'Dalina Delfing', 'Maxime T Robert', 'Tomoko Kitago', 'Andrew M Gordon', 'Kathleen M Friel']",Shivakeshavan Ratnadurai Giridharan (shiva.keshavan@gmail.com),"['1 Burke Neurological Institute / Weill Cornell Medicine;', '2 Teachers College, Columbia University;', '3 Universite Laval, Quebec, CA;', '4 New York Medical College/Westchester Medical Center']","Background: Proprioceptive position sense (PPS), which provides the awareness of the positions of one's limbs in space, is compromised in children with unilateral spastic cerebral palsy (USCP). Relationships between decreased PPS, skill acquisition, and performance are not well understood partly due to differences between measurement modalities of PPS. During assessments, individual joints are often constrained to a single plane of movement. We introduce ways to estimate PPS, simultaneously from multiple upper limb joints during unconstrained pose matching tasks, using 3D kinematics. Methods: Nineteen children with USCP, 14 age-matched typically developing children (TDC) and, 16 typically developed adults (TDA) were recruited. Participants performed contralateral upper limb pose matching tasks while blindfolded. Using 3D kinematic data extracted by a VICON Nexus motion-capture system, three ways of measuring matching performance were calculated: joint angle symmetry, joint distance symmetry, and orientation symmetry. Mann-Whitney U tests were used to statistically compare scores between groups. Spearman's rank correlation was used to investigate relationships between PPS symmetry measures and hand function in children with USCP. Results: Children with USCP presented significantly lower angle, distance, and orientation symmetries compared to TDC. TDA scores were not statistically significantly different compared to TDC. In children with USCP, orientation symmetry measures strongly correlated with several clinical hand function scores such as the box and blocks test. Conclusions:We introduced a new way to conveniently measure multi-joint PPS. Children with USCP presented lower PPS estimates compared to TDC. We also observed that orientation symmetry (limb coordination) strongly correlates with hand function."
https://doi.org/10.1101/2024.09.30.24314647,2024-10-01,False,Feasibility of an App-Assisted and Home-Based Video Version of the Timed up and Go Test for Patients with Parkinson Disease: vTUG,"['Marcus Grobe-Einsler', 'Anna Gerdes', 'Tim Feige', 'Vivian Maas', 'Clare Mathews', 'Alejandro Medoza Garcia', 'Laia Comas Fages', 'Elin Haf Davis', 'Thomas Klockgether', 'Bjoern H Falkenburger']",Bjoern H Falkenburger (bjoern.falkenburger@dzne.de),"['1 DZNE Bonn, Germany;', '2 DZNE Dresden, Germany;', '3 Aparito Ltd']","Background: Parkinson Disease (PD) is a progressive neurological disorder. Current therapeutic trials investigate treatments that can potentially modify the disease course. Testing their efficiency requires frequent and precise clinical outcome assessments (COA) of symptoms that remain problematic under symptomatic treatments, such as gait and balance. Home-based examinations may enhance patient compliance and, in addition, produce more reliable results by assessing patients more regularly in their familiar surroundings. Objective: The objective of this study was to assess the feasibility of a digitized COA designed to video record the Timed up and Go (vTUG) test at home via a study-specific smartphone app for patients with PD. Method: In this study, 28 patients were recruited and asked to perform at home each week a set of three consecutive vTUG tests over a period of 12 weeks using an app. The videos were subjected to a manual review to ascertain the durations of the individual vTUG phases, as well as to identify any errors or deviations in the setup that might have influenced the result. To evaluate the usability and user-friendliness of the vTUG and app, the System Usability Scale (SUS) and User Experience Questionnaire (UEQ) were administered to patients at the study end. Results: Overall, 19 patients completed the 12-week study, 17 of which recorded 10 videos or more. A total of 706 vTUGs with complete timings were recorded. Random Forest Regression yielded time to walk up as the most important segment of the vTUG for predicting the total time. Variance of vTUG total time was significantly higher between weeks than it was between the three consecutive vTUGs at one time point [F(254,23) = 6.50, p < 0.001]. The correlation between vTUG total time and UPDRS III total score was weak (r = 0.24). Yet, correlation between vTUG and a derived gait subscore (UPDRS III items 9-13) was strong (r = .59). A linear mixed-effects model revealed a significant effect of patient-reported motion status on vTUG total time. Including additional variables such as UPDRS III gait subscore, different footwear, and chairs used, further improved the model fit. Conclusion: Assessment of gait and balance by home-based vTUG is feasible. Factors influencing the read-out were identified and could be controlled for future use and longitudinal trials."
https://doi.org/10.1101/2024.09.30.24314304,2024-10-01,False,A Large Scale Multi-dataset Investigation of Brain Metastases Distribution Based on Primary Cancer Type,"['Qing Lyu', 'Hongyu Yuan', 'Zhen Lin', 'Richard Barcus', 'Jeremy Hudson', 'Yuming Jiang', 'Jeongchul Kim', 'Christopher T Whitlow']",Qing Lyu (qlyu@wakehealth.edu),['Wake Forest University School of Medicine'],"Brain metastases (BM) present a significant clinical challenge, characterized by poor prognosis and high morbidity. Previous research has demonstrated heterogeneous distribution patterns of BMs depending on the primary tumor type. This study aims to further investigate the distribution patterns of BMs. Utilizing three public datasets and one private dataset, we analyzed 1,344 patients with a total of 9,431 identified BMs, categorizing them into lung, breast, melanoma, kidney cancer, and other groups. Our findings indicate that lung cancer BMs predominantly localize in the cerebellum, as well as the frontal, temporal, occipital, and parietal lobes. Breast cancer BMs are commonly found in the cerebellum, frontal, occipital, and temporal lobes, while melanoma BMs are most frequently located in the occipital, temporal, and frontal lobes. Kidney cancer BMs, less studied in existing literature, primarily affect the frontal and temporal lobes. Additionally, we explored the relationship between BM volume and tumor type, revealing that lung and breast cancer BMs are more likely to have smaller tumor volumes compared to melanoma and kidney cancer BMs. These findings confirm and expand upon previous research, offering new insights into the distribution and characteristics of kidney cancer BMs."
https://doi.org/10.1101/2024.09.30.24314651,2024-10-01,False,Artificial Intelligence Applied to Electrocardiographic Images for Scalable Screening of Transthyretin Amyloid Cardiomyopathy,"['Veer Sangha', 'Evangelos K Oikonomou', 'Rohan Khera']",Rohan Khera (rohan.khera@yale.edu),['Yale School of Medicine'],"Background: Transthyretin amyloid cardiomyopathy (ATTR-CM) remains largely under-recognized, under-diagnosed, and under-treated. We hypothesized that the myocardial remodeling of ATTR-CM may be detectable through artificial intelligence (AI) applied to 12-lead electrocardiographic (ECG) images. Methods: Across 5 hospitals of a large U.S.-based hospital system, we identified patients with ATTR-CM, defined by the presence of a positive nuclear scan with an approved bone radiotracer or pharmacotherapy with an approved transthyretin stabilizer between 2015 and the first half of 2023. The development cohort consisted of 1,011 ECGs from 234 patients (age 79 [IQR:70-85] years, n=176 [17.4%] women), who were age- and sex-matched in a 10:1 ratio to 10,110 ECGs from 10,110 controls (age 79 [IQR:70-85] years, n=1,800 [17.7%] female). A convolutional neural network (CNN) pre-trained using a bio-contrastive pretext on ECGs before 2015 was fine-tuned for ATTR-CM using 5-fold cross-validation and subsequently tested in an independent set of cases (139 ECGs in 47 patients; age 80 [75-86] years, n=44 (31.7% women)) and matched controls (1390 ECGs and patients) from the second half of 2023. Results: The AUROC (area under the receiver operating characteristic curve) of the AI-ECG model for discriminating ATTR-CM in the leave-out, temporally distinct dataset was 0.906 [95%CI: 0.89-0.94] (A), with a sensitivity of 0.85 [95%CI: 0.79-0.91] and specificity 0.80 [95%CI 0.78-0.82]. Conclusions: We demonstrate that AI applied directly to ECG images represents a promising and scalable approach for the screening of ATTR-CM."
