Link/DOI,Publication Date,Gates_funded,Title,Authors,Author_corr,Affiliations,Abstract
https://doi.org/10.1101/2024.09.06.24313039,2024-09-06,False,The Parenting and Family Adjustment Scales (PAFAS) questionnaire: psychometric qualities of the parenting scale in two large Brazilian birth cohorts,"['Rafaela Costa Martins', 'Hugo S. Gomes', 'Andreas Bauer', 'Maurício Scopel Hoffmann', 'Christian Loret de Mola', 'Elisa Rachel Pisani Altafim', 'Marlos Rodrigues Domingues', 'Joseph Murray']",Joseph Murray (j.murray@doveresearch.org),"['1 Human Development and Violence Research Centre (DOVE), Federal University of Pelotas (UFPel) , Pelotas, RS, Brazil', '2 Post-graduate Program in Epidemiology, Federal University of Pelotas (UFPel) , Pelotas, RS, Brazil', '3 EPIUnit, Instituto de Saúde Pública, Universidade do Porto (Epidemiology Research Unit, Institute of Public Health, University of Porto) , Porto, Portugal', '4 Department of Neuropsychiatry, Universidade Federal de Santa Maria , Santa Maria, Brazil', '5 Mental Health Epidemiology Group (MHEG), Universidade Federal de Santa Maria , Santa Maria, RS, Brazil', '6 Graduate Program in Psychiatry and Behavioral Sciences, Universidade Federal do Rio Grande do Sul , Brazil', '7 National Center for Research and Innovation in Mental Health (CISM) , São Paulo, Brazil', '8 Care Policy and Evaluation Centre, London School of Economics and Political Science , Houghton St, London WC2A 2AZ, UK', '9 Post-graduate Program in Public Health, Federal University of Rio Grande (FURG) , Rio Grande, RS, Brazil', '10 Universidad Científica del Sur , Lima, Peru', '11 Mental Health Postgraduate Program, Ribeirão Preto Medical School, University of São Paulo , Brazil']","ObjectiveAnalyse the psychometric properties of the Portuguese version of the PAFAS (Parenting and Family Adjustment Scales) parenting scale, using data from two large Brazilian birth cohorts.  MethodsThe original PAFAS parenting scale, which consists of 18 items (parental inconsistency 5 items, coercive parenting 5 items, positive encouragement 3 items, and parent-child relationship 5 items) was applied in two Brazilian birth cohorts in Pelotas (ages 4 [n = 4010] and 6-7 [n = 3867]) and Rio Grande (age 3 [n = 992]). Confirmatory factor analysis was conducted, and internal consistency assessed, as well as construct validity in relation to maternal depression measured on the Edinburgh Postnatal Depression Scale.  ResultsThe model with a structure of 4 subscales showed that the global scale of parenting on the PAFAS had a good fit, but certain items did not fit well on sub-scales and were removed (2 items from parental inconsistency, 1 from coercive parenting, and 1 from positive encouragement). The original form of the parent-child relationship sub-scale was maintained. Considering the total PAFAS parenting score, we found that mothers with maternal depression had a higher likelihood of more problematic parental practices than mothers without depression.  ConclusionsA revised 14-item PAFAS parenting scale has good psychometric properties and we encourage its use in Brazilian populations."
https://doi.org/10.1101/2024.09.05.24313146,2024-09-06,False,Dissecting causal relationships between cortical morphology and neuropsychiatric disorders: a bidirectional Mendelian randomization study,"['Bochao Danae Lin', 'Yunzhi Li', 'Anastasia A. Goula', 'Xiao Chang', 'Katrina L. Grasby', 'Sarah Medland', 'Ole A. Andreassen', 'Bart P. F. Rutten', 'Sinan Guloksuz', 'Dennis van der Meer', 'Jurjen J. Luykx']",Bochao Danae Lin (j.j.luykx@amsterdamumc.nl),"['1 Department of Psychiatry and Neuropsychology, School for Mental Health and Neuroscience, Maastricht University Medical Centre , Maastricht, The Netherlands', '2 Department of Preventive Medicine, Institute of Biomedical Informatics, Bioinformatics Center, School of Basic Medical Sciences, Henan University , Kaifeng, China', '3 Department of Psychiatry, UMC Utrecht Brain Center, University Medical Center Utrecht, Utrecht University , Utrecht, the Netherlands', '4 Department of Radiology, Gansu Provincial Maternity and Child-care Hospital (Gansu Province Central Hospital) , Lanzhou, Gansu, China', '5 Institute of Science and Technology for Brain-Inspired Intelligence, Fudan University , Shanghai, 200433, China', '6 Psychiatric Genetics, QIMR Berghofer Medical Research Institute , Brisbane, QLD, Australia', '7 Norwegian Centre for Mental Disorders Research, KG Jebsen Centre for Psychosis Research, Division of Mental Health and Addiction, Oslo University Hospital, and Institute of Clinical Medicine, University of Oslo , Oslo, Norway', '8 Department of Psychiatry, Yale University School of Medicine , New Haven, CT', '9 Department of Psychiatry, Amsterdam University Medical Center , Amsterdam, the Netherlands', '10 GGZ inGeest Mental Health Care , Amsterdam, The Netherlands']","Brain cortical morphology, indexed by its surface area and thickness, is known to be highly heritable. Previous research has suggested a relationship of cortical morphology with several neuropsychiatric phenotypes. However, the multitude of potential confounders makes it difficult to establish causal relationships. Here, we employ Generalized Summary-data-based Mendelian Randomization and a series of sensitivity analyses to investigate causal links between 70 cortical morphology measures and 199 neuropsychiatric, behavioral, and metabolic phenotypes. We show that total brain cortical surface area (TSA) has significant positive causal effects on 18 phenotypes. The strongest effects include TSA positively influencing cognitive performance, while reverse analyses reveal small effects of cognitive performance on TSA. Global mean cortical thickness (MTH) exhibits significant causal effects on five phenotypes, including schizophrenia. MTH reduces schizophrenia risk and bidirectional causality is found between MTH and smoking initiation. Finally, in regional analyses we detect positive influences of the transverse temporal surface area on cognitive performance and negative influences of transverse temporal thickness on schizophrenia risk. Overall, our results highlight bidirectional associations between TSA, MTH, and neuropsychiatric traits. These insights offer potential avenues for intervention studies aimed at improving brain health."
https://doi.org/10.1101/2024.09.06.24313177,2024-09-06,False,Exposome-wide gene-environment interaction study of psychotic experiences in the UK Biobank,"['Bochao Danae Lin', 'Lotta-Katrin Pries', 'Angelo Arias-Magnasco', 'Boris Klingenberg', 'David E. J. Linden', 'Gabriella A. M. Blokland', 'Dennis van der Meer', 'Jurjen J. Luykx', 'Bart P. F. Rutten', 'Sinan Guloksuz']",Sinan Guloksuz (sinan.guloksuz@maastrichtuniversity.nl),"['1 Department of Psychiatry and Neuropsychology, School for Mental Health and Neuroscience, Faculty of Health, Medicine, and Life Sciences, Maastricht University Medical Centre , Maastricht, The Netherlands', '2 Department of Preventive Medicine, Institute of Biomedical Informatics, Bioinformatics Center, School of Basic Medical Sciences, Henan University , Kaifeng, China', '3 Division of Psychological Medicine and Clinical Neurosciences, School of Medicine, Cardiff University', '4 Centre for Precision Psychiatry, Division of Mental Health and Addiction, Oslo University Hospital, and Institute of Clinical Medicine, University of Oslo , Oslo, Norway', '5 Department of Psychiatry, Amsterdam University Medical Center , Amsterdam, The Netherlands', '6 GGZ inGeest Mental Health Care , Amsterdam, The Netherlands', '7 Neuroscience Mood, Anxiety, Psychosis, Stress & Sleep Research Program, Amsterdam University Medical Center , Amsterdam, The Netherlands', '8 Public Health Mental Health Research Program, Amsterdam University Medical Center , Amsterdam, The Netherlands', '9 Department of Psychiatry, Yale University School of Medicine , New Haven, CT, USA']","BackgroundA previous study successfully identified 148 out of 23,098 exposures associated with any psychotic experiences (PE) in the UK Biobank using an exposome-wide association study (XWAS). Research has shown that the polygenic risk score for schizophrenia (PRS-SCZ) is associated with PE. However, the interaction of these exposures and PRS-SCZ remains unknown.  MethodTo systematically investigate gene-environment interaction underlying PE through data-driven agnostic analyses, we conducted 1) a conditional XWAS adjusting for PRS-SCZ to estimate the main effects of the exposures and PRS-SCZ, respectively; 2) exposome-wide interaction studies (XWIS) to estimate multiplicative and additive interactions between PRS-SCZ and exposures; and 3) the correlations between PRS-SCZ and exposures. The study included 148,502 participants from UK biobank.  ResultsIn the conditional XWAS models, the significant effects of PRS-SCZ and 148 exposures on PE remained statistically significant. In the XWIS model, we found a significant multiplicative (Ms, 1.23, 95%CI, 1.10-1.37; P=4.0x10-4) and additive (RERI, 0.55; 95%CI, 0.32-0.77; SI, 0.22; 95%CI, 0.14-0.30; AP, 1.59; 95%CI, 1.30-1.91; all P < 0.05/148) interaction between PRS-SCZ and variable ""serious medical conditions or disability"" on PE. There were six additive gene-environment interactions identified for mental distress, help/treatment-seeking behaviors, vitamin D and sleep problems. In the correlation test focused on seven exposures with significant interaction with PRS-SCZ, no significant or small (r2< 0.04) gene-environment correlations were estimated.  ConclusionThese findings reveal preliminary evidence for gene-environment interaction underlying PEs and suggest that genetic vulnerability and exposures might represent intertwined pathways leading to psychosis."
https://doi.org/10.1101/2024.09.06.24313199,2024-09-07,False,"Associations between accurate measures of adiposity and fitness, blood proteins, and insulin sensitivity among South Asians and Europeans","['Pik Fang Kho', 'Laurel Stell', 'Shirin Jimenez', 'Daniela Zanetti', 'Daniel J Panyard', 'Kathleen L Watson', 'Ashish Sarraju', 'Ming-Li Chen', 'Lars Lind', 'John R Petrie', 'Khin N Chan', 'Holly Fonda', 'Kyla Kent', 'Jonathan N Myers', 'Latha Palaniappan', 'Fahim Abbasi', 'Themistocles L. Assimes']",Themistocles L Assimes (tassimes@stanford.edu),"['1 Department of Medicine, Division of Cardiovascular Medicine, Stanford University School of Medicine , Stanford, CA, USA', '2 VA Palo Alto Healthcare System , Palo Alto, CA, USA', '3 Department of Biomedical Data Science, Stanford University , Stanford, CA, USA', '4 Department of Internal Medicine, Division of Cardiovascular Medicine, University of California Davis Health , Davis, CA, USA', '5 Institute of Genetic and Biomedical Research, National Research Council , Cagliari, Sardinia, Italy', '6 Department of Genetics, Stanford University School of Medicine , Stanford, CA, USA', '7 Department of Psychiatry, Stanford University School of Medicine , Stanford, CA, USA', '8 Department of Cardiovascular Medicine, Cleveland Clinic , Cleveland, CA, USA', '9 Department of Medical Sciences, Uppsala University , Uppsala, Sweden', '10 School of Health and Wellbeing, College of Medical, Veterinary and Life Sciences, University of Glasgow , Glasgow, UK', '11 Department of Medicine, Stanford Prevention Research Center, Stanford University School of Medicine , Stanford, CA, USA', '12 Cardiovascular Institute, Stanford University School of Medicine , Stanford, CA, USA', '13 Department of Epidemiology and Population Health, Stanford University School of Medicine , Stanford, CA, USA']","ObjectiveSouth Asians (SAs) may possess a unique predisposition to insulin resistance (IR). We explored this possibility by investigating the relationship between  gold standard measures of adiposity, fitness, selected proteomic biomarkers, and insulin sensitivity among a cohort of SAs and Europeans (EURs).  MethodsA total of 46 SAs and 41 EURs completed  conventional (lifestyle questionnaires, standard physical exam) as well as  gold standard (dual energy X-ray absorptiometry scan, cardiopulmonary exercise test, and insulin suppression test) assessments of adiposity, fitness, and insulin sensitivity. In a subset of 28 SAs and 36 EURs, we also measured the blood-levels of eleven IR-related proteins. We conducted Spearman correlation to identify correlates of steady-state plasma glucose (SSPG) derived from the insulin suppression test, followed by multivariable linear regression analyses of SSPG, adjusting for age, sex and ancestral group.  ResultsSixteen of 30 measures significantly associated with SSPG, including one conventional and eight gold standard measures of adiposity, one conventional and one gold standard measure of fitness, and five proteins. Multivariable regressions revealed that gold standard measures and plasma proteins attenuated ancestral group differences in IR, suggesting their potential utility in assessing IR, especially among SAs.  ConclusionAncestral group differences in IR may be explained by accurate measures of adiposity and fitness, with specific proteins possibly serving as useful surrogates for these measures, particularly for SAs."
https://doi.org/10.1101/2024.09.06.24313228,2024-09-07,False,Correlates of COVID-19 conspiracy theory beliefs in Japan: A nationally-representative cross-sectional survey,"['Yukihiro Sato', 'Ichiro Kawachi', 'Yasuaki Saijo', 'Eiji Yoshioka', 'Ken Osaka', 'Takahiro Tabuchi']",Yukihiro Sato (ys@epid.work),"['1 Department of Social Medicine, Asahikawa Medical University , Hokkaido, Japan', '2 Department of International and Community Oral Health, Tohoku University Graduate School of Dentistry , Miyagi, Japan', '3 Department of Social and Behavioral Sciences, Harvard T.H. Chan School of Public Health , Boston, MA, United States', '4 Division of Epidemiology, School of Public Health, Tohoku University Graduate School of Medicine , Miyagi, Japan', '5 Cancer Control Center, Osaka International Cancer Institute , Osaka, Japan', '6 The Tokyo Foundation for Policy Research , Tokyo, Japan']","BackgroundThe COVID-19 pandemic was associated with an increase in conspiracy theories worldwide. However, the prevalence of COVID-19 conspiracy beliefs among Japanese has remained unclear. This study aimed to estimate the prevalence and correlates of COVID-19 conspiracy beliefs in Japan using a nationwide survey of 28,175 residents aged 16-81 years old.  MethodsA nationally representative, cross-sectional self-administered survey was conducted from September to October 2021. To assess the number of COVID-19 conspiracy beliefs, we used three questions from the Oxford Coronavirus Explanations, Attitudes, and Narratives Survey. Independent variables included general vaccine conspiracy beliefs, sociodemographic variables, information sources for COVID-19, trust in authorities, and fear of COVID-19.  ResultsAfter applying sampling weights and imputation, the estimated prevalence of holding at least one COVID-19 conspiracy belief was 24.4%. From a linear regression model, several factors were independently associated with conspiracy beliefs. Notably, people with the lowest level of education (lower secondary school) endorsed fewer COVID-19 conspiracy beliefs (B -0.089, vs. upper secondary school). Furthermore, higher socioeconomic backgrounds-such as higher income, higher wealth, and regular employment-were associated with endorsing conspiracy beliefs. Additionally, only 37.3% of respondents trusted the government of Japan, but paradoxically, trust in the government was positively associated with conspiracy beliefs (B 0.175, vs. distrust).  ConclusionsConspiracy beliefs about COVID-19 were prevalent in about a quarter of the Japanese population. Certain groups are more likely to endorse conspiracy beliefs, and targeting interventions towards these groups might be efficient in stemming the spread of conspiracy beliefs."
https://doi.org/10.1101/2024.09.06.24313210,2024-09-07,False,Impact of vaccination on SARS-CoV-2 transmission in the UK: a modelling study,"['Nieves Derqui', 'Swapnil Mishra', 'Wes R Hinsley', 'Samir Bhatt', 'Daniel J Laydon']",Daniel J Laydon (d.laydon@imperial.ac.uk),"['1 MRC Centre for Global Infectious Diseases Analysis, School of Public Health, Imperial College London , UK', '2 Saw Swee Hock School of Public Health, National University of Singapore', '3 Section of Epidemiology, Department of Public Health, University of Copenhagen']","BackgroundEfficacy and effectiveness of vaccines against SARS-CoV-2 infection, severe disease and death have been widely assessed. However, the impact of vaccination against SARS-CoV-2 transmission is far less well-characterized, and has major implications for public health, because it informs the indirect effects of vaccination in addition to its direct effects. Analysing the effects of SARS-CoV-2 vaccination on transmission is challenging, because they must be considered in tandem with the time-varying reproduction number (Rt), while also accounting for regional variability, for example due to the presence of more transmissible variants.  MethodsWe fitted a Bayesian hierarchical model to previously obtained estimates of Rt to estimate the effectiveness of vaccination with one, two and three doses on SARS-CoV-2 transmission in the UK during 2021. Vaccine effectiveness is defined as the proportional reduction in the time-varying reproduction number Rt. The model accounts for transmission at national and Lower Tier Local Authority (LTLA)-level, and uses vaccination data provided by the UK Health Security Agency (UKHSA), detailing the LTLA-specific proportions of people who have received doses one, two and three. The model also incorporates data on the proportion of wild-type, Alpha and Delta SARS-CoV-2 variants over time in each LTLA, obtained from UKHSA and the COVID-19 Genomics UK (COG-UK) Consortium.  ResultsWe find that vaccination had moderate-to-large effectiveness against transmission for dose 1 (39.30%, 95% CrI 26.64% - 48.07%), and for dose 3 (48.69%, 95% CrI 27.97% - 71.30%), but negligible effects on dose 2, likely attributable to the coincident importation and dominance of the Delta variant in the UK. Nationally, our model fitted the previously estimated values of time-series of Rt values well, largely reproducing the reproduction number averaged across LTLAs for each timepoint. This lends support to our hypothesis that the extent of vaccination (or lack thereof) was a major determinant of transmission intensity. Our model fits further reproduced well the reproduction numbers at regional level, although outliers were less well captured, implying some degree of variation that is not explained by our model.  ConclusionsTo our knowledge, our analysis is the first evidence of the effectiveness of SARS-CoV-2 vaccination against its transmission at population level. We find that vaccination is an effective tool for the control of SARS-CoV-2 transmission, in addition to its well-documented effects on disease burden and mortality. Our results allow future assessment of the impact of vaccination accounting for several circulating variants and sociodemographic factors."
https://doi.org/10.1101/2024.09.06.24313160,2024-09-08,False,The roles of lifestyle factors and genetic risk in the association between night shift work and cholelithiasis: a prospective cohort study.,"['Wangping He', 'Ningning Mi', 'Kecheng Jin', 'Boru Jin', 'Ruyang Zhong', 'Zhen Liu', 'Yanyan Lin', 'Ping Yue', 'Bin Xia', 'Qiangsheng He', 'Fang Gao Smith', 'Jie Zhen', 'Jinqiu Yuan', 'Wenbo Meng']",Wenbo Meng (mengwb@lzu.edu.cn),"['1 The First School of Clinical Medicine, Lanzhou University , Lanzhou, Gansu, China', '2 Department of General Surgery, The First Hospital of Lanzhou University , Lanzhou, Gansu, China', '3 Clinical Research Center, Big Data Center, The Seventh Affiliated Hospital, Sun Yat-sen University , Shenzhen, Guangdong, China', '4 Institute of Inflammation and Ageing, University of Birmingham , Birmingham, UK', '5 University Hospitals Birmingham NHS Foundation Trust and Health Data Research UK Midlands , Birmingham, UK', '6 Department of Endocrine and Metabolic Diseases, Shanghai Institute of Endocrine and Metabolic Diseases, Ruijin Hospital, Shanghai Jiaotong University School of Medicine , Shanghai, China', '7 Shanghai National Clinical Research Center for Metabolic Diseases, Key Laboratory for Endocrine and Metabolic Diseases of the National Health Commission, Shanghai National Center for Translational Medicine, Ruijin Hospital, Shanghai Jiaotong University School of Medicine , Shanghai, China']","BackgroundNight shift work has been linked to various adverse health outcomes, but its relationship with incident cholelithiasis remains unclear. This study aims to investigate the association between night shift work and the risk of cholelithiasis, assess the potential modifying effects of genetic susceptibility, and explore the mediating roles of lifestyle factors.  MethodsA total of 219,810 subjects who were either in paid employment or self-employed were included in the UK Biobank. Information on current and lifetime employment were collected. Genetic risk was quantified and stratified by a polygenic risk score (PRS) incorporating 13 known cholelithiasis-associated loci. We used Cox proportional hazard models to investigate associations between night shift work and risk of cholelithiasis. Lifestyle factors measured at baseline were explored as potential mediators.  ResultsDuring a median follow-up of 13.76 years, 6450 incidents of cholelithiasis were documented. Compared with day workers, the hazard ratio (HR) and 95% confidence interval (CI) of cholelithiasis was 1.09 (1.01, 1.17) for individuals with rarely/some night shifts and 1.18 (1.04, 1.35) for those with usual/permanent night shifts. Among the 62,558 participants who had reports on lifetime experience of night shift work, those with a higher frequency of night shifts and a longer length of each night shift were associated with an increased risk of cholelithiasis. Notably, individuals with usual/permanent night shifts and high genetic risk exhibited the highest risk of cholelithiasis (HR: 1.48, 95% CI: 1.21, 1.81), with day workers at low genetic risk serving as the reference. Mediation analysis indicated that a substantial portion (24.6%) of the association was mediated by BMI, followed by unhealthy alcohol intake (4.5%) and sedentary time (1.8%).  ConclusionsNight shift work is associated with an increased risk of cholelithiasis, with this relationship being largely mediated by lifestyle factors. These findings suggest that reducing the frequency and duration of night shifts may help mitigate the incidence of cholelithiasis among night shift workers, particularly for those with heightened genetic susceptibility."
https://doi.org/10.1101/2024.09.07.24313175,2024-09-08,False,"Forecasting COVID-19, Influenza and RSV hospitalisations over winter 2023/24 in England","['Jonathon Mellor', 'Maria L. Tang', 'Owen Jones', 'Thomas Ward', 'Steven Riley', 'Sarah R. Deeny']",Jonathon Mellor (jonathon.mellor@ukhsa.gov.uk),"['1 Data Analytics and Surveillance Group , UK Health Security Agency, London, UK', '2 School of Public Health, Imperial College London , London, UK']","Seasonal respiratory viruses cause substantial pressure on healthcare systems, particularly over winter. System managers can mitigate the impact on patient care when they anticipate hospital admissions due to these viruses. Hospitalisation forecasts were used widely during the SARS-CoV-2 pandemic. Now, resurgent seasonal respiratory pathogens add complexity to system planning. We describe how a suite of forecasts for respiratory pathogens, embedded in national and regional decision-making structures, were used to mitigate the impact on hospital systems and patient care.  We developed forecasting models predicting hospital admissions and bed occupancy two weeks ahead for COVID-19, influenza, and RSV in England over winter 2023/24. Bed occupancy forecasts were informed by the ensemble admissions models. Forecasts were delivered in real-time at multiple scales. The use of sample-based forecasting allowed for effective reconciliation and trend interpretation.  Admission forecasts, particularly RSV and influenza, showed high skill at regional levels. Bed occupancy forecasts had well-calibrated coverage, owing to informative admissions forecasts and slower moving trends. National admissions forecasts had mean absolute percentage errors of 27.3%, 30.9% and 15.7% for COVID-19, influenza, and RSV respectively, with corresponding 90% coverages of 0.439, 0.807 and 0.779.  These real-time winter infectious disease forecasts produced by the UK Health Security Agency for healthcare system managers played an informative role in mitigating seasonal pressures. The models were delivered regularly and shared widely across the system to key users. This was achieved by producing reliable, fast, and epidemiologically informed ensembles of models. Though, a higher diversity of model approaches could have improved forecast accuracy."
https://doi.org/10.1101/2024.09.07.24313232,2024-09-08,False,Discriminatory ability of adiposity phenotypes in identifying cardiometabolic disorders in indigenous and non-indigenous African populations,"['Clement Nyuyki Kufe', 'Jean Claude Mbanya']",Clement NYUYKI Kufe (klekufe@gmail.com),"['1 Department of Anaesthesiology, School of Clinical Medicine, University of the Witwatersrand Faculty of Health Sciences , Johannesburg, South Africa', '2 Health of Populations in Transition Research (HoPiT) Group, Department of Internal Medicine &Specialties, University of the Yaoundé 1 , Cameroon']","BackgroundWhether any of the anthropometric indices are associated with cardiometabolic outcomes in indigenous Fulani African populations is not known. This study evaluates anthropometric indices in Fulani and non-autochthonous populations in predicting cardiometabolic outcomes in indigenous and non-indigenous populations.  MethodsA population-based cross-sectional study recruited 1 921 participants of similar median aged 32 (24-45) years from Fulbe (settled Fulani), Mbororo (nomadic pastoral Fulani) and the general population. Body weight (BW), height, waist circumference (WC), and hip circumference (HC) were measured and body mass index (BMI), waist-to-hip ratio (WHR), waist-to-height ratio (WHtR), Conicity Index (Cindex), body adiposity index (BAI), body roundness index (BRI) and body shape index (ABSI) were determined. The associations of anthropometric indices with cardiometabolic disorders were assessed by multivariable adjusted logistic regression and the area under the receiver-operating characteristic (ROC) curve compared the predictive abilities.  ResultsWomen had higher prevalence of MetS and the men had higher prevalence of hypertension and IFG/diabetes/hypertension while the prevalence of IFG/diabetes was similar in men and women. In women, the ROC and multivariable logistic regression analyses both showed consistent good performance of BW and BMI in identifying IFG/Diabetes in Fulbe and general population; BW, HC, BMI and BAI in Mbororo and BW, WC, HC, WHtR, and BRI in general population to predict hypertension and IFG/diabetes/hypertension. All the anthropometric indices showed good performance in all the groups to identify MetS. In men, WC, HC and BRI had good performance in all the groups while WC and BRI had good performance in all groups and HC in Fulbe and Mbororo to predict hypertension. The BW, WC, HC, BMI, WHtR, BAI and BRI showed consistent good performance in all the groups to predict MetS.  ConclusionAnthropometric indices of adiposity are important risk assessing tools for cardiometabolic disorders in indigenous as well as non-autochthonous populations varying by ethnic group and sex."
https://doi.org/10.1101/2024.09.07.24313132,2024-09-09,True,Population Genomics of Plasmodium malariae from Four African Countries,"['Zachary R. Popkin-Hall', 'Kelly Carey-Ewend', 'Farhang Aghakhanian', 'Eniyou C. Oriero', 'Misago D. Seth', 'Melchior M. Kashamuka', 'Billy Ngasala', 'Innocent M. Ali', 'Eric Sompwe Mukomena', 'Celine I. Mandara', 'Oksana Kharabora', 'Rachel Sendor', 'Alfred Simkin', 'Alfred Amambua-Ngwa', 'Antoinette Tshefu', 'Abebe A. Fola', 'Deus S. Ishengoma', 'Jeffrey A. Bailey', 'Jonathan B. Parr', 'Jessica T. Lin', 'Jonathan J. Juliano']",Zachary R Popkin-Hall (zach_popkin-hall@med.unc.edu),"['1 Institute for Global Health and Infectious Diseases, University of North Carolina , Chapel Hill, NC USA 27599', '2 Department of Epidemiology, Gillings School of Global Public Health, University of North Carolina , Chapel Hill, NC, USA', '3 Disease Control and Elimination Theme, Medical Research Council Unit The Gambia at LSHTM , Fajara, The Gambia', '4 National Institute for Medical Research , Dar es Salaam, Tanzania', '5 Kinshasa School of Public Health , Kinshasa, Democratic Republic of Congo', '6 Muhimbili University of Health and Allied Sciences , Bagamoyo, Tanzania', '7 Faculty of Biochemistry, University of Dschang , Dschang, Cameroon', '8 Programme nationale de lutte contre le paludisme , Democratic Republic of Congo', '9 School of Public Health, University of Lubumbashi , Lubumbashi, Democratic Republic of Congo', '10 Department of Pathology and Laboratory Medicine, Warren Alpert Medical School, Brown University , RI USA 02906', '11 Harvard T. H. Chan School of Public Health , Boston, MA', '12 Department of Biochemistry, Kampala International University in Tanzania , Dar es Salaam, Tanzania', '13 Center for Computational Molecular Biology, Brown University , RI, USA 02906', '14 Division of Infectious Diseases, University of North Carolina School of Medicine, University of North Carolina at Chapel Hill , Chapel Hill, NC, USA 27599', '15 Curriculum of Genetics and Molecular Biology, University of North Carolina School of Medicine, University of North Carolina at Chapel Hill , Chapel Hill, NC, USA 27599', '16 Department of Microbiology and Immunology, University of North Carolina School of Medicine, University of North Carolina , Chapel Hill, NC, USA']","Plasmodium malariae is geographically widespread but neglected and may become more prevalent as P. falciparum declines. We completed the largest genomic study of African P. malariae to-date by performing hybrid capture and sequencing of 77 isolates from Cameroon (n=7), the Democratic Republic of the Congo (n=16), Nigeria (n=4), and Tanzania (n=50) collected between 2015 and 2021. There is no evidence of geographic population structure. Nucleotide diversity was significantly lower than in co-localized P. falciparum isolates, while linkage disequilibrium was significantly higher. Genome-wide selection scans identified no erythrocyte invasion ligands or antimalarial resistance orthologs as top hits; however, targeted analyses of these loci revealed evidence of selective sweeps around four erythrocyte invasion ligands and six antimalarial resistance orthologs. Demographic inference modeling suggests that African P. malariae is recovering from a bottleneck. Altogether, these results suggest that P. malariae is genomically atypical among human Plasmodium spp. and panmictic in Africa."
https://doi.org/10.1101/2024.09.08.24313270,2024-09-09,False,COVID-19 real world data infrastructure: A big data resource for study of the impact of COVID-19 in patient populations with immunocompromising conditions,"['James M. Crawford', 'Lynne Penberthy', 'Ligia A. Pinto', 'Keri N. Althoff', 'Magdalene M. Assimon', 'Oren Cohen', 'Laura Gillim', 'Tracy L. Hammonds', 'Shilpa Kapur', 'Harvey W. Kaufman', 'David Kwasny', 'Jean W. Liew', 'William A. Meyer', 'Shannon L. Reynolds', 'Cheryl B. Schleicher', 'Suki Subbiah', 'Catherine Theruviparampil', 'Zachary S. Wallace', 'Jeremy L. Warner', 'Suhyeon Yoon', 'Yonah C. Ziemba']",James M Crawford (jcrawford1@northwell.edu),"['1 Northwell Health, Department of Pathology and Laboratory Medicine , New Hyde Park, NY', '2 Division of Cancer Control and Population Sciences, National Cancer Institute, National Institutes of Health , Bethesda, MD', '3 Frederick National Laboratory for Cancer Research , Frederick, MD', '4 John Hopkins Bloomberg School of Public Health, Department of Epidemiology , Baltimore, MD', '5 Aetion Inc. , New York, NY', '6 Laboratory Corporation of America , Burlington, NC', '7 HealthVerity , Philadelphia, PA', '8 Department of Pediatrics, Boston Children’s Hospital , Boston, MA (previously Quest Diagnostics, Secaucus, NJ)', '9 Boston University Chobanian & Avedisian School of Medicine , Section of Rheumatology, Boston, MA', '10 Quest Diagnostics , Secaucus, NJ', '11 LSU Health Sciences Center, Section of Hematology/Oncology , New Orleans, LA', '12 Massachusetts General Hospital, Division of Rheumatology , Allergy, and Immunology, Boston, MA', '13 Brown University, Department of Medicine , Providence, RI', '14 Rhode Island Hospital , Providence, RI', '15 Integrated Data Sciences Section, Research Technologies Branch, National Institute of Allergy and Infectious Diseases, National Institutes of Health , Bethesda, MD', '16 Fortrea Inc ., Durham, NC']","BackgroundWe created a United States-based real-world data resource to better understand the continued impact of the COVID-19 pandemic on immunocompromised patients, who are typically under-represented in prospective studies and clinical trials. Methods: The COVID-19 Real World Data infrastructure (CRWDi) was created by linking and harmonizing deidentified HealthVerity medical and pharmacy claims data from December 1, 2018 to December 31, 2023, with SARS-CoV-2 virologic and serologic laboratory data from major commercial laboratories and Northwell Health; COVID-19 vaccination data; and for patients with cancer, 2010 to 2021 National Cancer Institute Surveillance, Epidemiology, and End Results registry data. Results: The CRWDi dataset contains data on 5.2 million people. Four populations were included in the dataset: (1) patients with cancer (n=1,294,022); (2) patients with rheumatic conditions receiving pharmacotherapy (n=1,636,940); (3) non-cancer solid organ (n=249,797) and hematopoietic stem cell (n=30,172) transplant recipients; and (4) people from the general population including adults (>18 years of age; n=1,790,162) and pediatric patients (<18 years of age; n=198,907).  ConclusionsWe have created a complex real-world data system to address unanswered questions that have arisen during the COVID-19 pandemic. Further, by making the data broadly and freely available to academic researchers from the United States, the CRWDi real-world data system represents an important complement to existing consortia studies and clinical trials that have emerged during the healthcare crisis, and is readily reproducible for future purposing.  SummaryThe COVID-19 Real World Data infrastructure dataset contains 5.2 million deidentified patient records, with focus on immunocompromising conditions, and is freely available to approved researchers to study the impact of coronavirus disease 2019 (COVID-19) on patient morbidities and outcomes."
